@relation 'FEI-weka.filters.unsupervised.instance.imagefilter.ColorLayoutFilter-DE:\\Documents\\Information Technology\\Data Mining\\Face Recognition\\Database\\FEI Face-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute 'MPEG-7 Color Layout0' numeric
@attribute 'MPEG-7 Color Layout1' numeric
@attribute 'MPEG-7 Color Layout2' numeric
@attribute 'MPEG-7 Color Layout3' numeric
@attribute 'MPEG-7 Color Layout4' numeric
@attribute 'MPEG-7 Color Layout5' numeric
@attribute 'MPEG-7 Color Layout6' numeric
@attribute 'MPEG-7 Color Layout7' numeric
@attribute 'MPEG-7 Color Layout8' numeric
@attribute 'MPEG-7 Color Layout9' numeric
@attribute 'MPEG-7 Color Layout10' numeric
@attribute 'MPEG-7 Color Layout11' numeric
@attribute 'MPEG-7 Color Layout12' numeric
@attribute 'MPEG-7 Color Layout13' numeric
@attribute 'MPEG-7 Color Layout14' numeric
@attribute 'MPEG-7 Color Layout15' numeric
@attribute 'MPEG-7 Color Layout16' numeric
@attribute 'MPEG-7 Color Layout17' numeric
@attribute 'MPEG-7 Color Layout18' numeric
@attribute 'MPEG-7 Color Layout19' numeric
@attribute 'MPEG-7 Color Layout20' numeric
@attribute 'MPEG-7 Color Layout21' numeric
@attribute 'MPEG-7 Color Layout22' numeric
@attribute 'MPEG-7 Color Layout23' numeric
@attribute 'MPEG-7 Color Layout24' numeric
@attribute 'MPEG-7 Color Layout25' numeric
@attribute 'MPEG-7 Color Layout26' numeric
@attribute 'MPEG-7 Color Layout27' numeric
@attribute 'MPEG-7 Color Layout28' numeric
@attribute 'MPEG-7 Color Layout29' numeric
@attribute 'MPEG-7 Color Layout30' numeric
@attribute 'MPEG-7 Color Layout31' numeric
@attribute 'MPEG-7 Color Layout32' numeric
@attribute class {male,female}

@data
34,19,16,18,14,26,12,17,15,16,18,15,13,17,10,17,16,16,15,15,16,30,16,16,17,15,19,32,16,15,14,16,11,male
33,19,16,18,14,26,12,17,15,16,17,15,14,16,10,17,16,16,15,15,16,30,16,16,17,15,19,32,16,15,14,16,11,male
33,20,16,17,14,26,12,17,15,16,17,15,14,17,10,17,15,16,15,15,16,30,16,16,17,15,19,31,15,15,14,16,10,male
33,19,16,17,14,26,13,17,16,17,17,16,14,17,10,17,16,15,15,16,16,30,16,16,17,15,19,31,15,15,14,16,10,male
33,19,16,17,14,26,12,17,16,17,17,16,14,17,10,16,15,15,15,16,16,31,16,16,17,15,19,31,15,15,14,16,10,male
33,19,16,17,14,26,13,17,16,17,17,16,14,17,10,16,15,15,14,16,16,30,16,16,17,15,19,32,15,15,14,16,10,male
34,20,16,18,14,27,12,17,16,18,18,16,13,17,11,16,15,14,13,15,16,30,17,17,17,15,19,32,14,14,14,16,11,male
33,20,16,20,14,27,12,18,16,18,18,17,12,16,11,16,15,14,12,15,17,30,17,17,17,15,19,31,14,14,14,16,11,male
33,19,17,17,14,26,13,16,16,17,17,16,14,17,10,17,16,16,15,15,16,29,16,16,17,15,19,32,15,15,14,16,10,male
33,20,17,17,14,26,12,16,16,17,17,15,14,16,10,17,16,16,15,15,16,30,16,16,17,15,19,31,15,15,14,16,10,male
19,21,15,17,13,24,14,17,15,17,16,15,15,16,10,17,16,16,15,16,16,28,16,16,16,15,18,34,15,15,14,16,12,male
36,20,14,18,15,28,11,19,15,17,18,15,14,15,12,17,15,17,14,15,17,27,16,17,17,15,19,36,16,14,14,16,10,male
34,19,15,17,15,28,11,19,15,17,18,15,15,15,10,17,16,16,14,15,16,27,16,17,17,15,19,36,16,14,14,16,10,male
34,20,15,16,15,27,10,18,15,17,17,15,15,15,10,17,16,16,15,15,16,27,16,17,17,15,19,36,15,14,14,16,10,male
34,20,15,16,15,27,10,18,15,17,17,15,15,15,10,17,16,16,15,15,16,27,16,17,17,15,19,36,15,14,14,16,10,male
34,21,15,16,15,27,9,18,15,16,17,15,15,15,11,18,15,15,15,15,16,27,16,17,17,15,19,36,15,14,14,16,10,male
34,19,16,16,14,27,13,18,16,17,17,16,15,17,9,16,15,15,15,15,16,27,16,17,17,15,19,36,15,14,14,16,10,male
34,18,15,16,14,27,14,18,16,17,17,16,16,17,10,16,15,15,15,16,16,27,16,17,17,15,19,36,15,14,14,16,10,male
34,18,15,16,14,28,15,18,16,17,17,16,15,18,10,15,15,14,14,16,16,27,16,17,17,15,19,36,15,14,14,16,10,male
34,18,14,16,14,28,15,19,17,18,17,16,15,18,10,15,15,14,14,16,16,27,16,17,17,15,19,36,15,14,14,16,10,male
34,16,14,17,13,28,18,19,17,18,18,17,14,18,12,14,15,14,14,16,16,26,16,17,17,16,20,37,15,14,14,15,10,male
34,17,16,16,14,27,16,17,16,17,17,16,15,17,9,16,16,15,15,15,16,27,16,17,17,15,19,36,16,14,14,16,10,male
33,18,16,16,14,27,15,18,16,16,16,16,16,17,9,16,16,16,15,15,16,27,16,17,17,15,19,36,16,14,14,16,10,male
14,20,16,16,14,25,15,18,15,17,15,16,16,16,10,16,16,16,15,16,16,28,16,16,16,16,18,33,16,15,14,16,12,male
32,24,24,19,12,29,9,16,14,22,17,17,12,18,15,14,11,19,10,15,18,30,16,17,17,15,18,32,16,14,14,16,12,male
32,24,22,18,12,28,8,17,13,22,17,17,13,17,15,15,11,19,9,15,18,30,16,17,17,15,18,32,15,14,14,16,12,male
32,22,22,17,13,28,10,16,14,21,17,17,13,17,15,16,11,19,11,15,17,30,16,17,17,15,18,32,16,14,14,16,12,male
32,22,23,17,14,28,9,16,14,21,17,17,14,16,15,16,11,18,11,15,18,29,16,17,16,15,18,32,15,14,14,16,12,male
33,20,23,17,14,28,11,15,15,19,17,16,14,16,16,16,11,17,12,15,17,30,16,17,17,15,18,32,15,14,14,16,11,male
32,19,23,18,15,28,13,15,15,19,17,16,13,15,16,15,10,16,13,15,17,30,16,17,16,15,18,32,15,14,14,16,11,male
32,18,23,17,15,28,15,15,16,20,17,15,13,14,15,14,10,15,12,15,17,30,16,17,17,15,18,32,15,15,14,16,11,male
31,17,23,17,16,28,17,16,16,20,17,15,13,14,15,14,10,14,12,15,17,29,16,17,17,15,18,32,15,15,14,16,11,male
33,17,22,17,16,29,17,16,16,21,17,15,12,13,14,14,10,14,12,15,17,30,16,17,16,15,18,32,15,14,14,16,11,male
32,14,23,18,17,29,20,16,17,22,17,15,11,13,15,14,11,13,11,15,17,29,16,17,17,15,18,32,15,14,14,16,12,male
32,16,23,18,15,28,17,15,16,20,17,16,13,16,16,16,10,16,12,16,17,30,16,17,17,16,18,32,16,14,14,16,11,male
32,16,23,18,15,28,16,15,16,20,17,16,13,16,15,16,10,16,12,15,17,30,16,17,16,15,18,32,16,14,14,16,11,male
11,21,21,18,13,24,15,17,14,18,16,16,15,15,16,16,12,16,13,16,16,29,16,16,16,15,17,32,15,15,15,16,13,male
32,21,23,17,16,28,11,16,12,23,16,15,12,13,15,16,12,20,12,15,19,28,15,18,16,15,19,36,16,12,16,15,11,male
34,19,23,15,16,28,12,16,14,22,16,15,13,14,13,17,13,19,13,15,18,27,16,17,16,16,19,36,16,12,16,15,11,male
33,18,23,14,16,28,13,15,14,22,16,15,13,15,13,17,13,18,13,15,18,27,15,17,17,16,19,36,16,12,16,15,11,male
33,17,23,14,16,27,14,16,15,22,16,15,13,15,12,16,12,17,13,15,18,27,15,17,17,16,19,37,16,12,16,15,11,male
33,17,23,13,15,27,15,16,15,22,15,15,14,16,12,16,12,16,13,15,18,27,15,17,17,16,19,37,16,12,16,15,11,male
33,16,22,14,15,27,16,16,16,22,16,16,14,17,12,16,13,15,12,15,18,27,15,17,17,16,19,37,16,13,16,15,11,male
33,17,23,14,14,27,16,16,17,22,16,16,14,17,13,15,13,14,13,16,18,27,16,17,17,16,19,37,16,12,15,16,11,male
32,20,22,14,13,27,13,17,17,23,16,15,13,16,13,15,12,15,12,16,18,27,16,17,17,16,19,37,15,12,15,16,11,male
32,20,22,15,13,28,13,17,18,23,16,15,12,16,14,15,13,14,12,16,19,27,16,17,17,15,19,36,15,12,16,16,11,male
33,17,23,17,15,28,15,16,17,24,17,16,10,17,14,15,12,13,11,15,19,27,16,18,16,16,19,36,15,12,16,15,12,male
33,19,23,14,14,27,14,15,16,22,15,15,14,16,12,16,13,16,12,16,18,27,16,17,17,16,19,36,16,13,15,16,11,male
32,18,22,14,14,27,14,16,16,22,15,15,13,16,12,16,13,16,13,16,18,28,16,17,17,16,19,36,16,13,15,16,11,male
12,21,21,16,13,24,15,16,15,20,15,16,14,16,13,16,14,16,13,16,17,29,16,16,16,15,17,32,16,14,15,15,13,male
33,20,20,15,16,27,13,18,15,19,17,15,13,12,15,17,14,18,15,15,17,30,15,15,18,15,20,31,16,16,13,16,10,male
34,21,20,14,15,27,12,17,15,19,17,15,14,13,14,16,15,17,15,15,17,29,16,15,18,15,20,32,15,16,13,16,10,male
33,21,21,14,15,27,11,17,15,19,16,15,14,13,13,16,15,17,15,14,17,30,16,15,18,15,20,32,15,16,13,16,10,male
33,21,21,14,15,27,12,17,16,19,16,15,14,14,13,16,14,17,16,15,17,29,16,15,18,15,20,32,15,16,13,16,10,male
33,21,22,14,14,26,11,16,15,18,16,15,14,14,12,17,14,17,15,15,17,29,16,15,18,15,19,32,15,16,13,16,10,male
34,21,22,14,14,26,10,16,16,19,16,15,14,15,13,17,14,16,15,15,17,30,16,15,18,16,19,32,15,16,13,16,11,male
33,18,21,13,13,26,15,17,16,19,16,16,14,18,12,16,13,15,16,16,16,30,16,15,18,16,20,31,15,16,13,16,10,male
33,18,21,14,13,26,14,17,16,19,16,16,14,18,13,16,13,15,15,16,17,30,16,15,18,16,20,31,15,16,13,16,10,male
33,17,21,14,13,27,15,17,17,20,16,16,14,19,13,15,14,14,15,16,17,29,16,16,18,16,20,32,15,15,13,16,10,male
33,17,20,16,13,28,16,18,17,20,17,17,13,20,15,14,13,13,14,16,17,29,16,16,18,16,20,32,15,15,13,16,10,male
34,18,22,14,14,26,14,16,16,18,16,16,14,16,12,16,13,16,16,15,16,29,16,15,18,16,19,32,16,16,13,16,10,male
33,18,22,14,14,26,14,17,16,18,16,16,14,16,11,16,13,16,16,15,17,30,16,15,18,16,19,32,16,16,13,16,10,male
14,21,21,15,14,24,15,17,15,19,15,16,14,16,12,16,13,16,16,15,17,29,16,16,17,15,18,33,16,16,14,16,13,male
30,19,26,12,12,29,16,16,16,22,18,15,12,16,15,16,10,19,14,16,19,29,15,17,17,15,19,34,16,11,15,16,11,male
30,19,26,11,13,29,15,15,16,22,18,15,13,16,14,16,10,19,14,16,18,29,15,17,17,15,19,34,16,12,15,16,11,male
31,21,26,11,14,28,12,15,15,21,18,15,14,14,15,16,10,19,14,16,18,29,16,16,17,15,19,34,15,12,15,16,10,male
31,21,26,10,14,28,12,15,15,21,18,15,14,14,14,16,10,19,14,16,18,29,16,16,17,15,19,34,15,12,15,16,11,male
30,20,26,10,13,28,13,15,15,21,17,15,14,14,14,16,9,19,14,16,18,29,16,16,17,15,19,34,15,12,15,16,11,male
31,21,26,10,14,28,12,15,16,21,17,15,14,12,14,16,10,17,14,15,18,29,16,16,17,15,19,34,15,12,15,16,11,male
30,18,26,10,16,28,15,16,16,21,17,15,14,14,15,16,9,15,14,16,18,29,16,17,17,16,19,34,16,12,15,15,10,male
31,17,26,11,16,28,16,15,16,22,17,16,14,15,15,16,9,15,13,16,18,29,16,17,17,16,19,34,16,12,15,15,10,male
31,16,26,11,17,28,17,16,16,22,17,16,14,15,16,16,9,14,13,16,18,29,16,17,17,16,19,34,16,12,15,15,10,male
31,12,26,13,18,29,19,17,16,23,17,17,12,17,17,16,10,11,12,16,19,30,16,17,17,16,19,33,16,11,15,14,10,male
32,15,26,11,16,28,17,15,15,21,17,16,14,17,14,17,9,16,14,16,18,29,15,17,17,16,19,34,16,12,15,15,11,male
31,15,26,11,16,28,17,15,15,21,17,16,14,17,14,17,9,16,14,16,18,29,15,17,17,16,19,34,16,12,15,15,11,male
10,19,24,14,15,25,16,16,14,19,17,16,15,15,15,17,11,16,14,16,17,29,16,16,17,15,17,33,16,15,15,15,14,male
35,17,15,16,14,28,16,20,15,18,18,15,14,17,11,16,14,17,14,15,17,27,15,18,17,15,19,35,16,14,14,16,11,male
33,17,15,16,14,28,15,19,15,18,18,15,14,17,10,15,14,17,14,15,17,26,15,18,17,15,19,36,16,14,14,16,11,male
34,18,15,15,14,27,14,19,15,18,17,15,15,16,10,16,14,17,15,15,17,27,16,17,17,15,19,35,16,14,14,16,11,male
33,18,15,15,14,27,14,19,15,18,17,16,15,16,10,16,14,17,15,15,17,27,16,17,17,15,19,35,16,14,14,16,11,male
33,17,16,15,14,27,16,19,15,18,17,16,15,17,10,16,14,17,15,15,16,27,16,17,16,15,19,35,16,14,14,16,11,male
34,17,16,16,14,27,16,18,16,18,17,16,15,18,11,16,15,16,14,15,17,27,16,17,17,15,19,35,16,14,14,16,11,male
34,17,15,15,13,27,16,19,16,18,17,17,15,18,11,15,14,15,15,15,17,27,16,17,17,15,19,35,16,14,14,16,11,male
33,17,15,15,13,27,17,19,16,18,17,17,15,18,11,15,14,15,15,15,17,27,16,17,17,15,19,35,16,14,14,16,11,male
34,16,15,15,13,27,18,19,16,18,17,17,15,19,12,15,15,15,15,15,17,27,16,17,16,15,19,35,16,14,14,16,11,male
33,17,15,16,14,28,17,20,17,19,18,17,14,18,12,14,14,14,14,15,17,27,16,18,17,15,19,35,15,14,14,16,11,male
33,18,16,16,14,27,15,18,15,18,17,16,15,17,11,16,14,16,15,15,17,27,16,17,16,15,19,35,16,14,14,16,11,male
33,18,16,16,14,27,15,18,15,18,17,16,15,17,11,16,14,16,15,15,17,27,16,17,16,15,19,35,16,14,14,16,11,male
17,21,16,16,13,25,15,18,14,18,16,15,16,16,12,16,14,17,15,15,16,28,16,17,16,15,18,33,15,15,14,16,13,male
35,18,16,19,15,26,14,19,15,16,18,15,12,15,11,16,14,16,16,15,16,28,15,16,17,15,19,35,16,15,14,16,11,male
33,18,16,18,15,26,14,18,15,16,18,16,12,16,10,16,14,16,16,15,16,28,16,16,17,15,19,34,16,15,14,16,11,male
34,19,17,18,15,26,12,18,15,16,18,16,12,15,10,16,14,17,16,15,16,28,16,16,17,15,19,34,15,15,14,16,11,male
34,18,17,18,15,26,14,18,15,16,17,16,12,16,10,16,14,16,16,15,16,28,16,16,17,15,19,34,16,15,14,16,11,male
34,17,16,18,14,26,15,18,15,16,17,16,13,17,9,16,14,16,17,15,15,28,16,16,17,15,19,34,16,16,14,16,11,male
33,17,17,18,14,26,16,17,16,16,18,16,12,17,10,15,15,16,16,16,15,28,15,16,17,15,19,34,16,15,14,16,11,male
34,16,16,18,14,26,17,17,16,16,18,17,13,18,10,15,15,16,16,16,15,28,15,16,17,16,19,35,16,15,14,16,11,male
34,16,16,18,14,26,17,18,16,16,18,17,13,18,10,15,15,16,16,16,15,28,15,16,17,16,19,34,16,15,14,16,11,male
34,17,16,18,14,26,16,18,15,16,18,17,13,18,10,16,15,16,16,16,15,28,16,16,17,16,19,35,16,15,14,16,11,male
34,19,16,19,14,26,14,18,15,17,19,17,12,16,11,15,14,16,15,15,16,27,16,17,17,16,19,35,15,15,13,15,11,male
34,17,17,18,14,26,16,17,15,16,18,16,13,17,9,16,15,16,16,15,15,28,15,16,17,15,19,35,16,15,14,16,11,male
34,18,17,18,14,26,14,17,15,16,17,16,13,17,9,16,15,16,16,15,15,28,16,16,17,15,19,35,15,15,14,16,11,male
15,21,17,17,14,24,14,18,14,17,17,16,14,16,11,16,15,16,15,15,15,28,16,16,16,15,17,32,15,15,15,16,13,male
29,22,28,14,12,29,12,14,15,21,17,16,11,15,15,17,9,21,14,16,18,29,15,17,16,15,17,33,16,11,18,17,15,female
30,19,28,14,14,29,14,14,15,20,17,16,12,15,18,16,9,18,15,15,18,29,15,17,16,15,18,34,16,12,17,16,13,female
29,18,28,13,15,29,15,13,15,19,17,16,12,15,18,16,9,17,17,15,17,29,15,17,17,15,19,34,16,12,17,16,13,female
31,16,28,13,15,29,16,13,15,20,17,16,12,16,18,17,9,17,16,15,17,29,15,17,16,15,19,33,16,12,17,16,12,female
31,16,28,13,15,28,17,13,15,19,17,16,12,16,18,16,9,16,17,15,17,29,15,17,16,15,19,33,16,12,17,16,12,female
32,16,28,13,15,28,17,13,16,20,16,16,12,16,18,15,9,15,16,15,17,29,16,17,17,16,19,34,16,12,17,16,12,female
32,14,28,13,15,29,19,13,16,20,17,16,12,17,18,15,9,14,16,16,17,29,16,17,16,16,19,34,15,12,17,16,12,female
31,14,28,13,15,29,19,13,16,20,17,16,12,17,18,14,9,13,16,16,17,29,16,17,16,16,19,33,15,12,17,16,12,female
30,13,28,13,16,29,21,14,17,20,17,16,12,17,18,14,9,12,16,16,17,29,16,17,16,16,18,34,15,12,17,16,13,female
30,13,28,14,16,30,21,14,18,21,17,16,11,17,15,14,9,11,14,15,18,30,16,17,16,16,17,33,15,12,17,16,15,female
31,16,28,13,15,28,18,13,16,19,17,15,12,16,18,16,9,15,16,16,17,29,16,17,16,15,19,33,15,12,17,17,12,female
31,17,28,13,15,29,17,13,16,19,17,16,12,16,18,16,8,16,16,16,17,29,16,17,16,15,19,34,15,11,17,16,13,female
9,21,25,16,14,25,16,15,14,18,16,16,14,14,16,15,12,16,15,15,16,29,16,16,16,15,17,33,15,15,15,16,14,female
33,23,14,17,16,28,9,18,15,16,18,14,16,13,14,16,16,16,17,14,16,30,16,17,17,15,20,31,15,15,14,16,9,male
33,23,15,17,16,28,9,18,15,16,18,14,16,14,14,15,16,16,16,15,16,30,16,17,17,15,20,31,15,15,14,16,10,male
33,22,15,17,15,28,10,18,15,16,17,14,16,14,13,16,16,16,16,15,16,30,16,16,17,15,20,31,15,15,14,16,10,male
33,21,16,16,15,28,11,17,15,16,17,15,16,14,12,16,16,16,16,15,16,30,16,16,17,15,20,31,15,15,14,16,10,male
33,20,16,15,14,28,12,17,15,16,17,16,16,16,12,16,16,16,16,15,16,30,16,16,17,15,20,32,15,15,14,16,10,male
33,20,17,16,14,28,12,17,16,17,17,16,16,17,12,16,16,15,15,15,16,31,16,16,17,15,20,30,15,15,14,16,10,male
33,19,16,15,13,28,14,17,16,16,17,16,16,17,12,16,16,15,16,15,16,31,16,16,17,15,20,30,15,15,14,16,9,male
33,18,16,15,13,28,15,17,16,17,17,17,16,18,13,16,16,15,16,16,16,31,16,16,17,15,20,30,15,15,14,16,9,male
33,19,16,16,13,28,14,17,16,17,17,17,16,18,13,16,15,14,15,16,16,30,16,16,17,15,20,31,15,15,14,16,10,male
33,19,16,17,13,28,16,18,17,17,17,17,15,19,14,14,15,13,14,16,16,31,16,17,17,15,20,30,15,15,14,16,9,male
33,19,17,16,14,28,14,16,15,17,17,16,16,16,11,16,16,16,15,15,16,30,16,16,17,15,19,31,16,15,14,16,10,male
34,20,17,17,14,28,13,16,15,17,17,16,15,16,11,16,16,16,15,15,16,30,16,16,17,15,19,31,15,15,14,16,10,male
13,22,17,17,14,25,14,16,14,17,17,15,16,15,12,16,16,16,15,15,16,29,16,16,16,15,17,33,15,15,14,16,13,male
35,21,16,20,14,28,9,20,13,17,20,17,10,17,13,18,13,20,15,16,18,28,15,19,16,15,19,33,16,14,15,16,12,female
34,22,17,20,14,27,9,20,13,17,20,17,11,15,14,18,13,19,15,15,17,30,16,19,16,15,19,32,16,14,15,16,11,female
34,21,16,19,15,27,10,20,14,17,19,16,11,15,13,17,13,19,16,15,17,29,16,19,16,15,19,32,16,14,15,16,11,female
33,21,16,19,15,27,10,20,14,16,19,16,11,15,13,17,13,18,16,15,17,31,16,19,16,15,19,31,15,14,15,16,11,female
34,21,17,19,15,27,10,20,14,17,19,16,11,15,13,17,13,18,16,15,17,31,16,19,16,15,19,31,15,14,15,16,11,female
34,19,18,20,14,27,13,18,15,17,19,16,10,16,13,16,13,16,15,15,17,30,16,19,16,16,19,32,15,14,15,16,11,female
33,18,17,20,15,27,15,19,16,17,19,16,10,16,13,15,13,15,16,15,17,31,16,19,16,16,19,32,15,14,15,16,11,female
33,18,17,20,14,27,15,19,16,17,19,16,11,16,13,15,13,15,16,15,17,30,16,19,16,16,19,32,15,14,14,16,11,female
33,17,17,20,15,27,16,19,17,17,19,16,10,16,13,15,12,13,15,15,17,31,16,19,16,16,19,32,15,13,15,16,11,female
34,18,17,21,15,28,16,19,17,17,20,15,9,14,12,14,12,13,14,14,17,31,16,19,16,15,19,31,15,13,15,16,12,female
33,18,17,20,14,27,15,19,16,17,19,16,10,16,13,16,13,15,16,15,17,29,16,19,16,16,19,32,16,14,15,16,11,female
33,18,17,20,14,27,15,19,16,17,19,16,10,16,13,15,13,15,16,15,17,30,16,19,16,16,19,32,15,14,15,16,11,female
19,22,18,19,14,25,13,18,14,17,18,16,12,15,14,16,13,17,15,15,17,34,16,18,16,16,20,30,15,14,15,16,12,female
5,17,17,17,15,21,14,16,15,17,16,16,14,15,15,16,14,16,15,15,16,31,16,16,15,16,16,31,16,15,16,16,15,female
32,20,22,11,15,28,12,19,15,21,15,15,16,14,13,17,11,17,15,15,18,27,16,19,15,15,20,42,15,6,21,17,9,male
32,21,22,10,15,28,11,18,15,20,15,15,16,13,12,17,12,17,15,15,18,27,16,19,15,15,20,41,15,7,21,16,9,male
33,22,22,10,15,28,10,18,15,20,15,15,17,13,12,17,12,17,15,15,18,27,16,19,15,15,20,41,15,7,21,16,9,male
33,22,22,10,15,28,10,18,15,20,14,15,17,13,12,17,12,17,15,15,17,27,16,19,15,15,20,41,15,7,21,16,9,male
33,21,23,10,15,27,11,17,15,20,14,16,17,14,12,17,11,17,15,15,17,27,16,18,15,15,20,41,15,7,21,16,9,male
33,20,22,10,14,27,12,17,16,20,14,16,17,16,12,16,11,17,15,15,17,27,16,18,15,15,20,41,15,7,21,16,9,male
32,17,22,9,13,28,17,18,15,20,14,17,17,19,12,15,12,16,16,16,17,27,15,18,15,16,20,41,16,7,21,15,8,male
32,16,22,10,13,28,17,18,15,20,15,17,16,19,12,15,12,16,15,16,17,27,16,19,15,16,20,41,16,7,21,15,8,male
32,18,21,10,13,28,16,18,16,21,15,17,16,18,13,14,12,16,14,16,17,27,16,19,15,16,20,41,15,7,21,16,9,male
32,16,21,11,13,28,18,19,16,22,15,17,16,19,13,14,12,15,14,15,17,27,16,19,15,16,20,41,16,6,21,14,9,male
33,20,22,10,14,27,13,17,16,20,14,16,16,16,11,17,11,17,15,15,17,27,16,18,15,15,20,40,15,7,21,16,9,male
32,21,23,11,14,27,12,17,15,20,14,16,16,15,12,17,11,17,15,15,17,27,16,18,15,15,20,41,15,7,21,16,8,male
19,23,21,11,14,25,12,18,15,20,14,15,17,14,13,17,12,17,15,15,17,28,16,17,16,16,19,37,15,10,18,16,11,male
5,18,18,14,15,21,14,16,15,17,15,15,15,15,14,16,14,16,15,15,16,31,16,16,16,16,16,32,16,15,16,16,15,male
32,22,26,15,14,27,10,17,13,20,17,16,10,13,17,17,8,21,14,15,18,28,16,16,17,15,20,36,16,13,15,16,10,female
32,20,26,13,15,27,11,16,14,20,17,16,11,15,15,18,8,19,15,15,18,28,16,16,17,15,20,35,16,14,15,16,10,female
34,19,25,12,15,26,13,16,15,21,16,16,12,15,14,17,9,18,15,15,17,27,16,16,17,15,20,35,16,14,15,16,10,female
35,19,25,12,15,26,13,15,15,21,16,16,12,15,14,17,9,17,15,15,17,27,16,16,17,15,20,36,16,14,15,16,10,female
33,18,25,11,15,25,14,16,15,21,16,16,12,15,14,17,9,17,15,15,16,30,16,16,17,16,21,32,16,14,15,16,10,female
33,19,25,12,15,25,14,16,15,21,16,16,12,16,14,16,9,16,14,15,16,30,16,16,17,16,20,32,15,14,15,16,10,female
33,16,25,12,15,26,16,16,16,21,16,17,12,18,14,15,10,14,15,15,17,30,15,16,17,16,20,33,16,14,15,15,10,female
32,17,25,12,15,26,16,16,16,21,17,16,12,18,14,15,9,14,15,16,17,29,16,16,17,16,20,33,16,13,15,15,10,female
32,16,25,13,15,27,16,17,16,21,17,16,11,17,15,15,8,13,15,15,18,29,16,17,17,16,20,33,15,13,15,15,10,female
33,17,25,15,15,28,16,17,17,21,17,15,9,16,16,15,8,12,14,15,18,30,16,17,17,16,20,32,15,13,15,15,10,female
32,17,25,12,15,25,14,16,15,21,16,16,12,17,14,16,10,15,15,15,17,29,15,16,17,16,20,33,16,14,15,15,10,female
33,18,25,12,15,25,14,16,15,21,16,16,12,17,14,16,10,16,15,15,17,30,15,16,17,16,20,32,16,14,15,15,10,female
19,20,24,13,15,24,14,16,14,21,16,16,13,15,14,17,10,17,14,15,16,28,15,16,16,16,19,34,16,14,15,16,12,female
5,17,20,15,15,21,15,16,15,18,16,15,14,15,15,16,14,16,15,15,16,31,15,16,16,15,16,31,16,16,16,16,15,female
32,20,22,17,12,29,12,17,16,19,19,16,11,19,10,17,14,16,14,15,17,29,15,18,16,16,19,33,17,13,15,16,11,female
33,21,23,16,13,28,10,15,16,18,18,15,13,18,12,17,13,16,15,15,17,28,15,18,16,15,20,34,16,13,15,16,10,female
32,21,23,16,13,28,11,16,16,17,18,15,13,18,12,17,13,15,16,15,16,28,15,18,16,15,20,34,16,13,15,16,10,female
33,21,23,17,13,28,11,16,17,17,18,15,13,18,13,17,13,15,16,15,16,29,15,18,16,15,20,33,16,13,15,16,10,female
32,20,24,17,13,28,12,15,17,17,18,15,13,18,13,17,12,15,16,16,16,28,16,17,16,15,20,34,16,13,15,16,10,female
33,18,23,16,13,28,14,15,17,17,18,15,13,18,13,16,12,13,16,16,16,29,15,18,16,16,20,33,16,13,15,16,9,female
32,17,23,16,13,28,16,15,18,17,18,15,13,19,13,15,12,13,16,16,16,29,16,18,16,16,20,33,16,13,15,15,10,female
33,16,23,16,13,28,18,15,18,17,19,14,14,19,13,15,13,12,15,17,16,28,15,18,16,16,20,33,16,13,15,15,10,female
31,14,23,16,13,28,20,15,18,17,19,14,14,20,13,15,13,12,15,17,16,28,15,18,16,16,20,34,16,13,15,15,10,female
33,15,22,17,14,29,18,16,18,18,19,14,12,19,13,14,13,11,14,17,16,29,16,18,16,16,20,33,15,13,15,15,10,female
32,20,24,16,13,28,12,15,17,17,18,14,13,18,14,16,12,14,16,16,16,29,16,18,16,15,20,33,16,14,15,16,9,female
32,20,24,17,13,28,12,15,17,17,18,14,13,18,14,17,12,14,16,16,16,29,16,17,16,15,20,32,16,13,15,16,9,female
18,22,23,16,12,27,13,16,16,17,17,14,13,17,14,17,12,15,15,16,16,27,15,17,16,16,19,34,16,14,15,15,12,female
6,18,20,16,14,23,15,16,16,16,16,15,14,16,15,15,14,15,15,16,16,30,16,16,16,16,16,32,16,15,15,16,15,female
30,24,27,12,12,29,9,15,15,20,17,15,14,14,14,16,10,20,15,15,17,27,15,17,17,15,18,35,16,14,14,16,12,female
31,24,27,12,11,28,10,16,15,19,17,15,14,12,17,15,9,21,16,15,17,27,15,17,17,16,19,36,16,14,14,16,10,female
31,23,27,11,12,28,12,15,16,19,17,15,14,13,17,15,9,19,16,15,17,27,15,17,17,16,19,36,16,14,14,16,10,female
31,23,27,11,12,28,12,15,16,18,17,15,14,12,17,15,9,19,17,15,17,29,16,17,17,15,20,33,15,14,15,16,10,female
30,22,27,12,12,28,13,14,17,18,17,15,13,13,17,14,9,17,16,15,17,28,16,17,17,15,19,34,15,14,15,16,10,female
31,21,27,12,13,28,15,14,17,19,17,15,13,13,17,13,9,16,16,15,17,28,16,17,17,16,19,34,15,14,15,16,10,female
30,16,27,12,15,28,18,13,18,20,17,15,14,15,17,14,8,13,15,16,17,28,16,17,17,16,19,34,15,14,14,15,10,female
31,15,27,12,15,28,19,14,17,20,17,15,14,16,17,15,8,13,16,16,17,29,16,17,17,16,19,33,16,14,15,15,10,female
